step,train_loss,train_acc,dev_loss,dev_acc
1680,0.06208436191082001,0.9398036,[],[]
1681,0.060367319732904434,0.94141865,[],[]
1682,0.14968864619731903,0.860976,[],[]
1683,0.9206437468528748,0.39826262,[],[]
1684,0.7550920844078064,0.46996728,[],[]
1685,0.06267841160297394,0.93924546,[],[]
1686,0.019946349784731865,0.98025125,[],[]
1687,0.18808145821094513,0.82854724,[],[]
1688,0.7530027627944946,0.47095028,[],[]
1689,0.0856591984629631,0.917907,[],[]
1690,0.39465370774269104,0.67391336,[],[]
1691,0.08066878467798233,0.9224992,[],[]
1692,0.23388855159282684,0.79145,[],[]
1693,0.1453385055065155,0.8647295,[],[]
1694,0.12883731722831726,0.87911695,[],[]
1695,0.07562703639268875,0.92716193,[],[]
1696,0.14359073340892792,0.8662422,[],[]
1697,0.45558714866638184,0.6340756,[],[]
1698,0.027005944401025772,0.9733555,[],[]
1699,0.28621789813041687,0.75109893,[],[]
1700,0.1537960171699524,0.8574469,[],[]
1701,0.9473369717597961,0.38777232,[],[]
1702,0.11499644070863724,0.89136934,[],[]
1703,0.27424928545951843,0.76014256,[],[]
1704,0.010291720740497112,0.98976105,[],[]
1705,0.024356653913855553,0.9759376,[],[]
1706,4.1148247718811035,0.0163288,[],[]
1707,0.04153215512633324,0.9593185,[],[]
1708,0.028100697323679924,0.97229046,[],[]
1709,0.030916953459382057,0.9695561,[],[]
1710,0.03802626579999924,0.9626877,[],[]
1711,0.010830665938556194,0.9892278,[],[]
1712,0.08336733281612396,0.9200131,[],[]
1713,0.104925736784935,0.9003914,[],[]
1714,0.03521272540092468,0.96540004,[],[]
1715,0.64899080991745,0.5225729,[],[]
1716,0.043339803814888,0.95758593,[],[]
1717,0.03278517723083496,0.96774644,[],[]
1718,0.7158097624778748,0.48879614,[],[]
1719,0.9981282949447632,0.36856866,[],[]
1720,0.035914838314056396,0.96472245,[],[]
1721,0.017690960317850113,0.9824646,[],[]
1722,0.011239664629101753,0.98882324,[],[]
1723,0.05564415827393532,0.94587564,[],[]
1724,0.08517368137836456,0.9183528,[],[]
1725,0.15761709213256836,0.85417676,[],[]
1726,0.12405629456043243,0.8833301,[],[]
1727,0.2113339751958847,0.8095037,[],[]
1728,0.041900552809238434,0.9589651,[],[]
1729,0.10437377542257309,0.9008885,[],[]
1730,0.02376616559922695,0.97651404,[],[]
1731,0.07478734850883484,0.9279408,[],[]
1732,0.09971404820680618,0.9050962,[],[]
1733,0.10093576461076736,0.9039911,[],[]
1734,1.4425641298294067,0.23632102,[],[]
1735,0.6894188523292542,0.50186765,[],[]
1736,0.07505533844232559,0.9276922,[],[]
1737,0.8903382420539856,0.4105169,[],[]
1738,0.2443905919790268,0.78318167,[],[]
1739,0.96120685338974,0.38243106,[],[]
1740,0.07728852331638336,0.92562276,[],[]
1741,0.8267055749893188,0.4374882,[],[]
1742,0.15066814422607422,0.8601331,[],[]
1743,0.18621551990509033,0.8300947,[],[]
1744,0.05553218349814415,0.94598156,[],[]
1745,0.14267291128635406,0.8670376,[],[]
1746,0.08453544974327087,0.91893905,[],[]
1747,0.6022627949714661,0.5475712,[],[]
1748,0.652389407157898,0.5207999,[],[]
1749,0.02253251150250435,0.9777194,[],[]
1750,0.011984015814960003,0.98808753,[],[]
1751,0.06061721593141556,0.94118345,[],[]
1752,0.19072481989860535,0.8263599,[],[]
1753,0.14142273366451263,0.8681222,[],[]
1754,0.102293960750103,0.90276414,[],[]
1755,0.2177024632692337,0.80436474,[],[]
1756,0.0591745488345623,0.94254225,[],[]
1757,0.011285753920674324,0.9887777,[],[]
1758,1.1646429300308228,0.31203404,[],[]
1759,0.6092211604118347,0.5437742,[],[]
1760,0.6465244293212891,0.5238633,[],[]
1761,0.2304004579782486,0.7942155,[],[]
1762,0.019773857668042183,0.98042035,[],[]
1763,0.05680195614695549,0.9447812,[],[]
1764,0.01200050674378872,0.9880712,[],[]
1765,0.11239299178123474,0.893693,[],[]
1766,0.20150123536586761,0.81750256,[],[]
1767,0.0721493661403656,0.9303919,[],[]
1768,0.11139339208602905,0.89458674,[],[]
1769,0.005340357776731253,0.99467385,[],[]
1770,0.019653936848044395,0.98053795,[],[]
1771,0.013547034934163094,0.9865443,[],[]
1772,0.24769194424152374,0.78060037,[],[]
1773,0.01779600977897644,0.9823614,[],[]
1774,0.0981597900390625,0.90650403,[],[]
1775,0.02373426966369152,0.97654516,[],[]
1776,1.5220521688461304,0.21826352,[],[]
1777,0.013000373728573322,0.9870838,[],[]
1778,0.06743607670068741,0.93478745,[],[]
1779,0.011281038634479046,0.98878235,[],[]
1780,0.014814251102507114,0.98529494,[],[]
1781,0.10714810341596603,0.8983926,[],[]
1782,0.037982311099767685,0.96273,[],[]
1783,0.011108341626822948,0.9889531,[],[]
1784,0.11246106773614883,0.8936321,[],[]
1785,0.209232896566391,0.8112063,[],[]
1786,0.09212354570627213,0.9119925,[],[]
1787,0.12592081725597382,0.88168466,[],[]
1788,0.24028120934963226,0.7864067,[],[]
1789,0.6189313530921936,0.5385196,[],[]
1790,0.18971970677375793,0.82719094,[],[]
1791,0.016743136569857597,0.98339623,[],[]
1792,0.022632043808698654,0.97762215,[],[]
1793,0.13722296059131622,0.8717758,[],[]
1794,0.07707387953996658,0.9258214,[],[]
1795,0.41905227303504944,0.6576698,[],[]
1796,0.10904897749423981,0.8966865,[],[]
1797,0.1457471400499344,0.86437625,[],[]
1798,0.03887020796537399,0.96187556,[],[]
1799,0.00700707221403718,0.99301744,[],[]
1800,1.7795906066894531,0.1687072,[],[]
1801,0.03410545736551285,0.9664696,[],[]
1802,0.02885136939585209,0.97156084,[],[]
1803,0.03756171837449074,0.96313494,[],[]
1804,0.058514438569545746,0.94316465,[],[]
1805,0.2460860162973404,0.781855,[],[]
1806,0.20951667428016663,0.8109761,[],[]
1807,0.02098768763244152,0.979231,[],[]
1808,1.0938013792037964,0.33494082,[],[]
1809,0.027821555733680725,0.9725619,[],[]
1810,0.051442015916109085,0.9498587,[],[]
1811,0.03036467544734478,0.9700917,[],[]
1812,0.049931492656469345,0.9512946,[],[]
1813,0.13216637074947357,0.8761952,[],[]
1814,0.11361219733953476,0.89260405,[],[]
1815,0.028395749628543854,0.97200364,[],[]
1816,0.07152295857667923,0.9309749,[],[]
1817,0.05482972040772438,0.94664633,[],[]
1818,0.43959084153175354,0.6443,[],[]
1819,0.11953054368495941,0.8873369,[],[]
1820,0.22158373892307281,0.8012488,[],[]
1821,0.1257300227880478,0.88185287,[],[]
1822,0.36053982377052307,0.6972998,[],[]
1823,0.05176999419927597,0.94954723,[],[]
1824,0.18253347277641296,0.83315676,[],[]
1825,0.04190032556653023,0.95896536,[],[]
1826,0.13078154623508453,0.87740946,[],[]
1827,0.015511816367506981,0.9846079,[],[]
1828,0.05046819895505905,0.95078415,[],[]
1829,0.027375556528568268,0.97299576,[],[]
1830,0.3224782645702362,0.72435164,[],[]
1831,0.014518335461616516,0.9855865,[],[]
1832,0.21076224744319916,0.8099666,[],[]
1833,0.02986554615199566,0.97057605,[],[]
1834,0.26282453536987305,0.7688768,[],[]
1835,0.033584680408239365,0.966973,[],[]
1836,0.022650688886642456,0.9776039,[],[]
1837,0.07625772058963776,0.9265774,[],[]
1838,0.05213622376322746,0.94919956,[],[]
1839,0.09785803407430649,0.9067776,[],[]
1840,0.05369053781032562,0.94772536,[],[]
1841,0.05209480971097946,0.94923884,[],[]
1842,0.9928863048553467,0.37050575,[],[]
1843,0.1234976202249527,0.88382375,[],[]
1844,0.01895984075963497,0.98121876,[],[]
1845,0.014201529324054718,0.98589885,[],[]
1846,0.04819843918085098,0.9529447,[],[]
1847,0.2237762063741684,0.799494,[],[]
1848,0.011023219674825668,0.98903733,[],[]
1849,0.03630600497126579,0.96434516,[],[]
1850,0.006508699618279934,0.99351245,[],[]
1851,0.007554652169346809,0.99247384,[],[]
1852,0.02265395224094391,0.9776007,[],[]
1853,0.1310524046421051,0.8771718,[],[]
1854,0.062015682458877563,0.93986815,[],[]
1855,0.02437550015747547,0.9759192,[],[]
1856,0.2656373083591461,0.76671714,[],[]
1857,0.02029101364314556,0.9799135,[],[]
1858,0.048506926745176315,0.9526507,[],[]
1859,0.2840058207511902,0.75276226,[],[]
1860,0.006056764628738165,0.9939615,[],[]
1861,0.012777600437402725,0.9873037,[],[]
1862,0.12351679801940918,0.88380677,[],[]
1863,0.08379190415143967,0.9196226,[],[]
1864,0.06167782098054886,0.9401857,[],[]
1865,0.044619325548410416,0.9563615,[],[]
1866,0.16334445774555206,0.8492986,[],[]
1867,0.061507560312747955,0.9403458,[],[]
1868,0.010398730635643005,0.98965514,[],[]
1869,0.5711111426353455,0.5648974,[],[]
1870,0.012513574212789536,0.9875644,[],[]
1871,0.20250996947288513,0.81667835,[],[]
1872,0.037238117307424545,0.9634467,[],[]
1873,0.5512652397155762,0.5762203,[],[]
1874,0.012615520507097244,0.9874637,[],[]
1875,0.30544477701187134,0.7367956,[],[]
1876,0.18715931475162506,0.8293116,[],[]
1877,0.05746184289455414,0.9441579,[],[]
1878,0.43709829449653625,0.64590794,[],[]
1879,0.14416657388210297,0.8657435,[],[]
1880,0.25284403562545776,0.776589,[],[]
1881,0.22170589864253998,0.8011509,[],[]
1882,0.22064360976219177,0.80200243,[],[]
1883,0.006596693769097328,0.993425,[],[]
1884,0.10320410132408142,0.90194285,[],[]
1885,0.09617431461811066,0.90830564,[],[]
1886,0.021835630759596825,0.97840106,[],[]
1887,0.00689389742910862,0.9931298,[],[]
1888,0.011384289711713791,0.98868024,[],[]
1889,0.040652453899383545,0.96016276,[],[]
1890,0.008986740373075008,0.9910535,[],[]
1891,0.6871926188468933,0.50298613,[],[]
1892,0.04212607443332672,0.9587489,[],[]
1893,0.023573605343699455,0.9767021,[],[]
1894,0.03384654223918915,0.96671987,[],[]
1895,0.04341171681880951,0.9575171,[],[]
1896,0.06793863326311111,0.9343178,[],[]
1897,0.011705287732183933,0.98836297,[],[]
1898,0.19529898464679718,0.8225887,[],[]
1899,0.007411484140902758,0.99261594,[],[]
1900,0.043748047202825546,0.9571951,[],[]
1901,0.05258014053106308,0.9487783,[],[]
1902,0.0063277133740484715,0.9936923,[],[]
1903,0.22520822286605835,0.79835,[],[]
1904,0.007607654668390751,0.9924212,[],[]
1905,0.005777327343821526,0.99423933,[],[]
1906,0.03742404654622078,0.96326756,[],[]
1907,0.05028025805950165,0.95096284,[],[]
1908,0.30372121930122375,0.7380666,[],[]
1909,0.050902433693408966,0.9503714,[],[]
1910,0.07071314007043839,0.93172914,[],[]
1911,0.03332505375146866,0.9672241,[],[]
1912,0.166529580950737,0.8465978,[],[]
1913,0.05686220899224281,0.94472426,[],[]
1914,0.7589144110679626,0.4681744,[],[]
1915,0.0110483318567276,0.9890125,[],[]
1916,0.045276932418346405,0.95573276,[],[]
1917,1.933394193649292,0.14465639,[],[]
1918,0.03264673054218292,0.9678804,[],[]
1919,0.13406753540039062,0.874531,[],[]
1920,0.09825877100229263,0.90641433,[],[]
1921,0.062421973794698715,0.9394864,[],[]
1922,0.023032749071717262,0.9772305,[],[]
1923,0.709503173828125,0.49188852,[],[]
1924,0.025828909128904343,0.9745018,[],[]
1925,0.19513766467571259,0.8227214,[],[]
1926,0.20480598509311676,0.8148054,[],[]
1927,0.04159996658563614,0.95925343,[],[]
1928,0.0857020914554596,0.91786766,[],[]
1929,0.10399148613214493,0.90123296,[],[]
1930,0.20929883420467377,0.8111528,[],[]
1931,0.03477173671126366,0.96582586,[],[]
1932,0.5238744020462036,0.5922216,[],[]
1933,0.47724777460098267,0.62048876,[],[]
1934,0.5715987086296082,0.56462204,[],[]
1935,0.051668681204319,0.94964343,[],[]
1936,0.41862326860427856,0.657952,[],[]
1937,0.14714032411575317,0.8631728,[],[]
1938,0.03662462159991264,0.96403795,[],[]
1939,0.017454000189900398,0.9826974,[],[]
1940,0.013160038739442825,0.9869262,[],[]
1941,0.5788599848747253,0.56053704,[],[]
1942,0.025628844276070595,0.9746968,[],[]
1943,0.025608045980334282,0.9747171,[],[]
1944,1.0642637014389038,0.3449818,[],[]
1945,0.009691095910966396,0.99035573,[],[]
1946,0.022203078493475914,0.9780416,[],[]
1947,0.20185533165931702,0.8172132,[],[]
1948,0.12795378267765045,0.879894,[],[]
1949,0.24698615074157715,0.78115153,[],[]
1950,0.09069549292325974,0.9132958,[],[]
1951,0.04679688438773155,0.9542812,[],[]
1952,0.03713670000433922,0.9635444,[],[]
1953,0.020464936271309853,0.97974306,[],[]
1954,0.4748132526874542,0.6220012,[],[]
1955,0.1264754980802536,0.8811957,[],[]
1956,0.02784578688442707,0.97253835,[],[]
1957,0.1303781419992447,0.87776345,[],[]
1958,0.3257039189338684,0.72201896,[],[]
1959,0.12984037399291992,0.87823564,[],[]
1960,0.03298831358551979,0.96754986,[],[]
1961,0.07156224548816681,0.9309383,[],[]
1962,0.04859255254268646,0.9525692,[],[]
1963,0.06994523108005524,0.9324449,[],[]
1964,0.003788319882005453,0.99621886,[],[]
1965,0.009852115996181965,0.9901962,[],[]
1966,0.01867743395268917,0.9814959,[],[]
1967,0.004263953305780888,0.9957451,[],[]
1968,0.01262481976300478,0.98745453,[],[]
1969,0.06137101352214813,0.9404743,[],[]
1970,0.31412553787231445,0.7304273,[],[]
1971,0.013578317128121853,0.98651344,[],[]
1972,0.011942671611905098,0.98812836,[],[]
1973,0.007413614075630903,0.9926138,[],[]
1974,0.010943985544145107,0.98911566,[],[]
1975,0.005478368606418371,0.99453664,[],[]
1976,0.07706759124994278,0.92582726,[],[]
1977,0.1484702229499817,0.8620257,[],[]
1978,0.23057295382022858,0.7940785,[],[]
1979,0.21866729855537415,0.80358905,[],[]
1980,0.020810354501008987,0.9794047,[],[]
1981,0.005560407415032387,0.99445504,[],[]
1982,0.0070048230700194836,0.99301964,[],[]
1983,1.2574964761734009,0.28436503,[],[]
1984,0.0026637569535523653,0.9973398,[],[]
1985,0.08450915664434433,0.91896325,[],[]
1986,0.01617663912475109,0.9839535,[],[]
1987,0.026944560930132866,0.9734152,[],[]
1988,0.06208503246307373,0.93980294,[],[]
1989,0.029648466035723686,0.97078675,[],[]
1990,0.2833744287490845,0.7532377,[],[]
1991,0.019140543416142464,0.9810415,[],[]
1992,2.0784716606140137,0.1251213,[],[]
1993,3.9286787509918213,0.019669645,[],[]
1994,0.14740443229675293,0.8629449,[],[]
1995,0.11130167543888092,0.8946688,[],[]
1996,0.04229818284511566,0.9585839,[],[]
1997,0.12289035320281982,0.8843606,[],[]
1998,0.06573077291250229,0.93638295,[],[]
1999,0.26859018206596375,0.76445645,[],[]
2000,0.3585549294948578,0.6986852,[],[]
2001,0.030437875539064407,0.9700207,[],[]
2002,1.028752088546753,0.35745272,[],[]
2003,0.10508951544761658,0.90024394,[],[]
2004,0.26758596301078796,0.7652245,[],[]
2005,0.1956019401550293,0.82233953,[],[]
2006,0.0998784750699997,0.9049474,[],[]
2007,0.4824998080730438,0.61723846,[],[]
2008,0.06093311682343483,0.94088614,[],[]
2009,0.007420477457344532,0.992607,[],[]
2010,0.007622560951858759,0.9924064,[],[]
2011,0.18805666267871857,0.82856774,[],[]
2012,0.18340204656124115,0.8324334,[],[]
2013,0.08755981922149658,0.91616404,[],[]
2014,0.25122374296188354,0.7778483,[],[]
2015,0.01707601360976696,0.98306894,[],[]
2016,0.08533306419849396,0.9182064,[],[]
2017,0.11856506019830704,0.888194,[],[]
2018,0.014550644904375076,0.9855547,[],[]
2019,0.029682721942663193,0.9707535,[],[]
2020,0.04143620282411575,0.95941055,[],[]
2021,0.021944444626569748,0.9782946,[],[]
2022,0.2248789668083191,0.7986129,[],[]
2023,0.4118139445781708,0.6624475,[],[]
2024,1.1969921588897705,0.30210155,[],[]
2025,0.07227402180433273,0.930276,[],[]
2026,0.006884189322590828,0.99313945,[],[]
2027,1.3261970281600952,0.26548496,[],[]
2028,0.09912022948265076,0.9056338,[],[]
2029,0.10376068949699402,0.901441,[],[]
2030,0.32771167159080505,0.72057074,[],[]
2031,0.926026463508606,0.39612457,[],[]
2032,0.04454715549945831,0.9564305,[],[]
2033,0.04857756197452545,0.95258343,[],[]
2034,0.09757185727357864,0.90703714,[],[]
2035,1.1258389949798584,0.3243802,[],[]
2036,0.027194363996386528,0.97317207,[],[]
2037,0.0448363721370697,0.9561539,[],[]
2038,0.26218053698539734,0.7693721,[],[]
2039,0.035070355981588364,0.9655375,[],[]
2040,0.03589414060115814,0.9647424,[],[]
2041,0.11019720882177353,0.8956575,[],[]
2042,0.041905466467142105,0.9589604,[],[]
2043,1.8735363483428955,0.15357961,[],[]
2044,0.09049046039581299,0.913483,[],[]
2045,0.5042862892150879,0.60393643,[],[]
2046,0.16804377734661102,0.8453168,[],[]
2047,0.8832912445068359,0.41342,[],[]
2048,1.8448997735977173,0.15804115,[],[]
2049,0.3780162036418915,0.6852194,[],[]
2050,0.02660241536796093,0.9737483,[],[]
2051,0.06029201298952103,0.9414896,[],[]
2052,0.17982611060142517,0.8354155,[],[]
2053,0.01625416800379753,0.98387724,[],[]
2054,0.098773293197155,0.90594804,[],[]
2055,0.15003550052642822,0.8606774,[],[]
2056,0.07193872332572937,0.93058795,[],[]
2057,0.03335387632250786,0.9671962,[],[]
2058,0.06089363247156143,0.94092333,[],[]
2059,2.6058032512664795,0.073843814,[],[]
2060,0.05364297330379486,0.9477704,[],[]
2061,0.27826347947120667,0.7570973,[],[]
2062,0.09740424901247025,0.9071892,[],[]
2063,0.06489233672618866,0.93716836,[],[]
2064,0.22034604847431183,0.80224115,[],[]
2065,0.02531379647552967,0.9750039,[],[]
2066,0.4405275285243988,0.6436968,[],[]
2067,0.5331091284751892,0.5867778,[],[]
2068,0.2719036638736725,0.76192766,[],[]
2069,0.09425399452447891,0.9100516,[],[]
2070,0.1644948422908783,0.84832215,[],[]
2071,0.1329086273908615,0.8755451,[],[]
2072,0.15877215564250946,0.8531907,[],[]
2073,0.08544853329658508,0.9181004,[],[]
2074,0.04826205223798752,0.9528841,[],[]
2075,0.16749796271324158,0.84577835,[],[]
2076,0.1708936095237732,0.84291124,[],[]
2077,0.0036772743333131075,0.9963295,[],[]
2078,0.5531097054481506,0.5751585,[],[]
2079,0.024698752909898758,0.97560376,[],[]
2080,0.10156749188899994,0.9034202,[],[]
2081,0.015500077977776527,0.98461944,[],[]
2082,0.14611545205116272,0.86405796,[],[]
2083,0.2860499918460846,0.75122505,[],[]
2084,0.2989339828491211,0.7416084,[],[]
2085,0.935360312461853,0.39244443,[],[]
2086,0.002489326987415552,0.9975138,[],[]
2087,0.12278123199939728,0.8844571,[],[]
2088,0.013424011878669262,0.98666567,[],[]
2089,0.1778777539730072,0.8370448,[],[]
2090,0.24921028316020966,0.7794161,[],[]
2091,0.22260649502277374,0.80042976,[],[]
2092,0.7451239824295044,0.47467542,[],[]
2093,0.0488540343940258,0.9523201,[],[]
2094,0.0046838331036269665,0.9953271,[],[]
2095,0.03424370288848877,0.96633595,[],[]
2096,0.04228401556611061,0.9585975,[],[]
2097,0.4801766872406006,0.6186741,[],[]
2098,0.1603166162967682,0.85187405,[],[]
2099,0.06096541881561279,0.9408558,[],[]
2100,0.47011375427246094,0.62493116,[],[]
2101,0.0834275409579277,0.91995776,[],[]
2102,0.040740471333265305,0.96007824,[],[]
2103,0.014125484973192215,0.98597383,[],[]
2104,1.6716398000717163,0.18793863,[],[]
2105,0.5097270011901855,0.60065955,[],[]
2106,0.02110137976706028,0.9791197,[],[]
2107,0.004430122673511505,0.99557966,[],[]
2108,0.2834864854812622,0.7531533,[],[]
2109,0.0069976020604372025,0.99302685,[],[]
2110,0.015610053203999996,0.98451114,[],[]
2111,0.06837080419063568,0.9339141,[],[]
2112,1.0810110569000244,0.33925232,[],[]
2113,0.24172274768352509,0.78527385,[],[]
2114,0.12428666651248932,0.8831266,[],[]
2115,0.2249596118927002,0.79854846,[],[]
2116,0.02869928814470768,0.9717086,[],[]
2117,0.020725704729557037,0.9794876,[],[]
2118,0.20735856890678406,0.81272817,[],[]
2119,0.08637544512748718,0.9172498,[],[]
2120,0.01441129483282566,0.985692,[],[]
2121,0.018466688692569733,0.9817028,[],[]
2122,0.05889315903186798,0.9428075,[],[]
2123,0.10053760558366776,0.9043511,[],[]
2124,0.035696882754564285,0.96493274,[],[]
2125,0.13234516978263855,0.87603855,[],[]
2126,0.024813884869217873,0.97549146,[],[]
2127,0.06974446773529053,0.9326321,[],[]
2128,0.16782942414283752,0.845498,[],[]
2129,1.531950831413269,0.21611363,[],[]
2130,0.20155249536037445,0.81746066,[],[]
2131,0.29340437054634094,0.7457205,[],[]
2132,0.6674911379814148,0.512994,[],[]
2133,1.3064923286437988,0.27076817,[],[]
2134,0.0567120723426342,0.94486606,[],[]
2135,0.06990566104650497,0.93248177,[],[]
2136,0.17983846366405487,0.8354052,[],[]
2137,0.10382580757141113,0.9013823,[],[]
2138,1.9409091472625732,0.14357336,[],[]
2139,0.6061061024665833,0.5454707,[],[]
2140,0.2848584055900574,0.75212073,[],[]
2141,0.04448672756552696,0.9564883,[],[]
2142,0.15470083057880402,0.85667145,[],[]
2143,0.058460358530282974,0.9432156,[],[]
2144,0.17085000872612,0.842948,[],[]
2145,0.03187026455998421,0.9686322,[],[]
2146,0.2279929369688034,0.7961299,[],[]
2147,0.05302487686276436,0.94835645,[],[]
2148,0.20149441063404083,0.81750816,[],[]
2149,0.21521838009357452,0.8063653,[],[]
2150,0.22422462701797485,0.7991356,[],[]
2151,0.7439747452735901,0.47522128,[],[]
2152,0.011140760965645313,0.98892105,[],[]
2153,0.09951993077993393,0.9052719,[],[]
2154,0.07217731326818466,0.9303659,[],[]
2155,0.08643601834774017,0.91719425,[],[]
2156,0.037645529955625534,0.96305424,[],[]
2157,0.10608278214931488,0.89935017,[],[]
2158,0.05609283223748207,0.9454514,[],[]
2159,0.01938715949654579,0.98079956,[],[]
2160,0.024534406140446663,0.9757641,[],[]
2161,0.12417801469564438,0.8832226,[],[]
2162,0.41302627325057983,0.6616449,[],[]
2163,0.03031529299914837,0.9701396,[],[]
2164,0.0512104295194149,0.9500787,[],[]
2165,0.00854679848998785,0.99148965,[],[]
2166,0.006729795131832361,0.9932928,[],[]
2167,0.00546923978254199,0.9945457,[],[]
2168,0.0038296468555927277,0.9961777,[],[]
2169,0.004925261251628399,0.99508685,[],[]
2170,1.1046026945114136,0.33134252,[],[]
2171,0.010023142211139202,0.99002695,[],[]
2172,0.21854496002197266,0.80368733,[],[]
2173,0.028220999985933304,0.9721735,[],[]
2174,0.042033951729536057,0.9588372,[],[]
2175,0.061942290514707565,0.9399371,[],[]
2176,0.02393575944006443,0.9763484,[],[]
2177,0.10815954953432083,0.89748436,[],[]
2178,0.13374285399913788,0.874815,[],[]
2179,0.022874070331454277,0.9773856,[],[]
2180,0.1315920352935791,0.8766986,[],[]
2181,0.017473330721259117,0.9826785,[],[]
2182,0.05846991389989853,0.9432066,[],[]
2183,0.005116819869726896,0.99489623,[],[]
2184,0.09472883492708206,0.90961957,[],[]
2185,0.062228426337242126,0.93966824,[],[]
2186,0.34408652782440186,0.7088676,[],[]
2187,0.1390850991010666,0.87015396,[],[]
2188,0.26934200525283813,0.763882,[],[]
2189,0.11574412137269974,0.8907031,[],[]
2190,0.004964050371199846,0.9950482,[],[]
2191,0.21793131530284882,0.8041807,[],[]
2192,0.012408203445374966,0.98766845,[],[]
2193,0.6083231568336487,0.54426277,[],[]
2194,0.1591660976409912,0.85285467,[],[]
2195,0.03280467540025711,0.96772754,[],[]
2196,0.15475352108478546,0.8566263,[],[]
2197,0.029211271554231644,0.97121125,[],[]
2198,0.06158815324306488,0.94027007,[],[]
2199,0.053808704018592834,0.94761336,[],[]
2200,0.01043707225471735,0.9896172,[],[]
2201,0.020222440361976624,0.97998065,[],[]
2202,0.304086834192276,0.7377968,[],[]
2203,0.010134194046258926,0.989917,[],[]
2204,0.031384482979774475,0.9691029,[],[]
2205,0.0037225254345685244,0.99628437,[],[]
2206,0.09397069364786148,0.91030943,[],[]
2207,0.1837587207555771,0.8321366,[],[]
2208,0.079647958278656,0.9234414,[],[]
2209,0.031562723219394684,0.9689302,[],[]
2210,0.11651872098445892,0.89001346,[],[]
2211,0.22394879162311554,0.79935604,[],[]
2212,0.009597588330507278,0.9904483,[],[]
2213,0.025855163112282753,0.9744762,[],[]
2214,0.044192392379045486,0.9567699,[],[]
2215,0.3062697947025299,0.736188,[],[]
2216,0.030384564772248268,0.9700724,[],[]
2217,0.20202462375164032,0.81707484,[],[]
2218,0.012354512698948383,0.9877215,[],[]
2219,0.020558016374707222,0.97965187,[],[]
2220,0.004344192799180746,0.99566525,[],[]
2221,0.009779873304069042,0.9902678,[],[]
2222,0.00885689351707697,0.9911822,[],[]
2223,0.3316025137901306,0.71777254,[],[]
2224,0.05568260699510574,0.9458393,[],[]
2225,0.11180399358272552,0.8942195,[],[]
2226,0.042149391025304794,0.9587265,[],[]
2227,1.1349133253097534,0.32145002,[],[]
2228,0.11122584342956543,0.89473665,[],[]
2229,0.009215675294399261,0.99082667,[],[]
2230,0.0065040807239711285,0.99351704,[],[]
2231,0.06462428718805313,0.9374196,[],[]
2232,1.442866563796997,0.23624957,[],[]
2233,0.28106775879859924,0.75497717,[],[]
2234,0.11916713416576385,0.88765943,[],[]
2235,0.6440990567207336,0.52513546,[],[]
2236,0.31028518080711365,0.7332378,[],[]
2237,0.03126721456646919,0.9692165,[],[]
2238,0.028180204331874847,0.97221315,[],[]
2239,0.03497481718659401,0.96562976,[],[]
2240,0.03677998483181,0.96388817,[],[]
2241,0.2779037654399872,0.7573697,[],[]
2242,1.1679028272628784,0.31101853,[],[]
2243,0.0445818156003952,0.95639735,[],[]
2244,0.43845653533935547,0.6450312,[],[]
2245,0.014791347086429596,0.9853175,[],[]
2246,0.02667299099266529,0.9736796,[],[]
2247,0.051856473088264465,0.94946516,[],[]
2248,0.21341794729232788,0.8078184,[],[]
2249,0.3701116442680359,0.6906572,[],[]
2250,0.0251679178327322,0.9751462,[],[]
2251,0.41744670271873474,0.65872663,[],[]
2252,0.09320133179426193,0.9110101,[],[]
2253,0.36087560653686523,0.6970657,[],[]
2254,0.3810809552669525,0.6831226,[],[]
2255,0.2830548882484436,0.7534784,[],[]
2256,0.007980957627296448,0.9920508,[],[]
2257,0.054335206747055054,0.9471146,[],[]
2258,0.02221287228167057,0.978032,[],[]
2259,0.025983519852161407,0.97435117,[],[]
2260,0.0276948269456625,0.97268516,[],[]
2261,0.02508421614766121,0.9752278,[],[]
2262,0.007869903929531574,0.992161,[],[]
2263,0.13109496235847473,0.8771345,[],[]
2264,0.04071803763508797,0.9600998,[],[]
2265,0.00810748990625143,0.9919253,[],[]
2266,0.21591044962406158,0.8058075,[],[]
2267,0.005199481267482042,0.99481404,[],[]
2268,0.009205044247210026,0.9908372,[],[]
2269,0.004519605077803135,0.9954906,[],[]
2270,0.10178393870592117,0.9032247,[],[]
2271,0.1512419730424881,0.85963964,[],[]
2272,0.014896232634782791,0.9852142,[],[]
2273,0.013080503791570663,0.9870047,[],[]
2274,0.022180691361427307,0.97806346,[],[]
2275,0.005612448789179325,0.99440324,[],[]
2276,0.18154753744602203,0.8339786,[],[]
2277,0.007405922748148441,0.9926214,[],[]
2278,0.011528775095939636,0.98853743,[],[]
2279,0.033519431948661804,0.9670361,[],[]
2280,0.0492592379450798,0.95193434,[],[]
2281,0.3457651138305664,0.7076787,[],[]
2282,0.02291053906083107,0.97734994,[],[]
2283,0.03551109507679939,0.96511203,[],[]
2284,0.005768319591879845,0.9942483,[],[]
2285,0.32715490460395813,0.72097206,[],[]
2286,0.4783470034599304,0.61980706,[],[]
2287,0.0019587157294154167,0.9980432,[],[]
2288,0.005922744050621986,0.9940948,[],[]
